Site,Treatment,Yr_Month,Site_ym,Blackbear,Wolf,Coyote,Lynx,Caribou,WTDeer,Moose,Year,Month,ActiveDays,Dist2Water_km,SnowDays,pSnow
Algar50,SPP,2016-05,Algar50 2016-05,0,0,0,0,0,0,0,2016,5,0,5.151820102,0,NA
Algar50,SPP,2016-06,Algar50 2016-06,0,0,0,0,0,0,0,2016,6,0,5.151820102,0,NA
Algar50,SPP,2016-07,Algar50 2016-07,0,0,0,0,0,0,0,2016,7,0,5.151820102,0,NA
Algar50,SPP,2016-08,Algar50 2016-08,0,0,0,0,0,0,0,2016,8,0,5.151820102,0,NA
Algar50,SPP,2016-09,Algar50 2016-09,0,0,0,0,0,0,0,2016,9,0,5.151820102,0,NA
Algar50,SPP,2016-10,Algar50 2016-10,0,0,0,0,0,0,0,2016,10,0,5.151820102,0,NA
Algar50,SPP,2016-11,Algar50 2016-11,0,0,0,0,0,0,0,2016,11,4,5.151820102,0,0
Algar50,SPP,2016-12,Algar50 2016-12,0,0,0,0,0,0,0,2016,12,0,5.151820102,0,NA
Algar50,SPP,2017-01,Algar50 2017-01,0,0,0,0,0,0,0,2017,1,0,5.151820102,0,NA
Algar50,SPP,2017-02,Algar50 2017-02,0,0,0,0,0,0,0,2017,2,0,5.151820102,0,NA
Algar50,SPP,2017-03,Algar50 2017-03,0,0,0,0,0,0,0,2017,3,0,5.151820102,0,NA
Algar50,SPP,2017-04,Algar50 2017-04,0,0,0,0,0,0,0,2017,4,10,5.151820102,1,0.1
Algar50,SPP,2017-05,Algar50 2017-05,0,1,0,0,2,0,0,2017,5,31,5.151820102,0,0
Algar50,SPP,2017-06,Algar50 2017-06,0,2,0,0,0,0,0,2017,6,30,5.151820102,0,0
Algar50,SPP,2017-07,Algar50 2017-07,0,0,0,0,0,0,0,2017,7,31,5.151820102,0,0
Algar50,SPP,2017-08,Algar50 2017-08,0,0,0,0,1,0,0,2017,8,31,5.151820102,0,0
Algar50,SPP,2017-09,Algar50 2017-09,0,0,0,0,0,0,0,2017,9,30,5.151820102,0,0
Algar50,SPP,2017-10,Algar50 2017-10,0,0,0,0,0,0,0,2017,10,31,5.151820102,8,0.258064516
Algar50,SPP,2017-11,Algar50 2017-11,0,0,0,0,0,0,0,2017,11,30,5.151820102,30,1
Algar50,SPP,2017-12,Algar50 2017-12,0,0,0,0,0,0,0,2017,12,31,5.151820102,31,1
Algar50,SPP,2018-01,Algar50 2018-01,0,0,0,0,0,0,0,2018,1,31,5.151820102,31,1
Algar50,SPP,2018-02,Algar50 2018-02,0,0,0,0,0,0,0,2018,2,28,5.151820102,28,1
Algar50,SPP,2018-03,Algar50 2018-03,0,0,0,0,0,0,0,2018,3,0,5.151820102,0,NA
Algar50,SPP,2018-04,Algar50 2018-04,0,0,0,0,0,0,0,2018,4,0,5.151820102,0,NA
Algar51,SPP,2015-11,Algar51 2015-11,0,0,0,0,0,0,0,2015,11,0,3.812561503,0,NA
Algar51,SPP,2015-12,Algar51 2015-12,0,0,0,0,0,0,0,2015,12,0,3.812561503,0,NA
Algar51,SPP,2016-01,Algar51 2016-01,0,0,0,0,0,0,0,2016,1,0,3.812561503,0,NA
Algar51,SPP,2016-02,Algar51 2016-02,0,0,0,0,0,0,0,2016,2,0,3.812561503,0,NA
Algar51,SPP,2016-03,Algar51 2016-03,0,0,0,0,0,0,0,2016,3,0,3.812561503,0,NA
Algar51,SPP,2016-04,Algar51 2016-04,0,0,0,0,0,0,0,2016,4,0,3.812561503,0,NA
Algar51,SPP,2016-05,Algar51 2016-05,0,0,0,0,0,0,0,2016,5,0,3.812561503,0,NA
Algar51,SPP,2016-06,Algar51 2016-06,0,0,0,0,0,0,0,2016,6,0,3.812561503,0,NA
Algar51,SPP,2016-07,Algar51 2016-07,0,0,0,0,0,0,0,2016,7,0,3.812561503,0,NA
Algar51,SPP,2016-08,Algar51 2016-08,0,0,0,0,0,0,0,2016,8,0,3.812561503,0,NA
Algar51,SPP,2016-09,Algar51 2016-09,0,0,0,0,0,0,0,2016,9,0,3.812561503,0,NA
Algar51,SPP,2016-10,Algar51 2016-10,0,0,0,0,0,0,0,2016,10,0,3.812561503,0,NA
Algar51,SPP,2016-11,Algar51 2016-11,0,0,0,0,0,0,0,2016,11,19,3.812561503,5,0.263157895
Algar51,SPP,2016-12,Algar51 2016-12,0,0,0,0,0,0,0,2016,12,31,3.812561503,31,1
Algar51,SPP,2017-01,Algar51 2017-01,0,0,0,0,0,0,0,2017,1,31,3.812561503,31,1
Algar51,SPP,2017-02,Algar51 2017-02,0,0,0,0,0,0,0,2017,2,28,3.812561503,28,1
Algar51,SPP,2017-03,Algar51 2017-03,0,0,0,0,1,0,0,2017,3,31,3.812561503,27,0.870967742
Algar51,SPP,2017-04,Algar51 2017-04,0,0,0,0,0,0,0,2017,4,22,3.812561503,6,0.272727273
Algar51,SPP,2017-05,Algar51 2017-05,0,0,0,0,0,0,0,2017,5,0,3.812561503,0,NA
Algar51,SPP,2017-06,Algar51 2017-06,0,0,0,0,0,0,0,2017,6,0,3.812561503,0,NA
Algar51,SPP,2017-07,Algar51 2017-07,0,0,0,0,0,0,0,2017,7,0,3.812561503,0,NA
Algar51,SPP,2017-08,Algar51 2017-08,0,0,0,0,0,0,0,2017,8,0,3.812561503,0,NA
Algar51,SPP,2017-09,Algar51 2017-09,0,0,0,0,0,0,0,2017,9,0,3.812561503,0,NA
Algar51,SPP,2017-10,Algar51 2017-10,0,0,0,0,0,0,0,2017,10,0,3.812561503,0,NA
Algar51,SPP,2017-11,Algar51 2017-11,0,0,0,0,0,0,0,2017,11,22,3.812561503,22,1
Algar51,SPP,2017-12,Algar51 2017-12,0,0,0,0,0,0,0,2017,12,31,3.812561503,31,1
Algar51,SPP,2018-01,Algar51 2018-01,0,2,0,0,0,0,0,2018,1,31,3.812561503,31,1
Algar51,SPP,2018-02,Algar51 2018-02,0,0,0,0,0,0,0,2018,2,28,3.812561503,28,1
Algar51,SPP,2018-03,Algar51 2018-03,0,0,1,0,0,0,0,2018,3,31,3.812561503,31,1
Algar51,SPP,2018-04,Algar51 2018-04,0,0,0,0,0,0,0,2018,4,8,3.812561503,8,1
Algar52,NatRegen,2015-11,Algar52 2015-11,0,0,0,0,0,0,0,2015,11,0,4.928963583,0,NA
Algar52,NatRegen,2015-12,Algar52 2015-12,0,0,0,0,0,0,0,2015,12,0,4.928963583,0,NA
Algar52,NatRegen,2016-01,Algar52 2016-01,0,0,0,0,0,0,0,2016,1,0,4.928963583,0,NA
Algar52,NatRegen,2016-02,Algar52 2016-02,0,0,0,0,0,0,0,2016,2,0,4.928963583,0,NA
Algar52,NatRegen,2016-03,Algar52 2016-03,0,0,0,0,0,0,0,2016,3,0,4.928963583,0,NA
Algar52,NatRegen,2016-04,Algar52 2016-04,0,0,0,0,0,0,0,2016,4,0,4.928963583,0,NA
Algar52,NatRegen,2016-05,Algar52 2016-05,0,0,0,0,0,0,0,2016,5,0,4.928963583,0,NA
Algar52,NatRegen,2016-06,Algar52 2016-06,0,0,0,0,0,0,0,2016,6,0,4.928963583,0,NA
Algar52,NatRegen,2016-07,Algar52 2016-07,0,0,0,0,0,0,0,2016,7,0,4.928963583,0,NA
Algar52,NatRegen,2016-08,Algar52 2016-08,0,0,0,0,0,0,0,2016,8,0,4.928963583,0,NA
Algar52,NatRegen,2016-09,Algar52 2016-09,0,0,0,0,0,0,0,2016,9,0,4.928963583,0,NA
Algar52,NatRegen,2016-10,Algar52 2016-10,0,0,0,0,0,0,0,2016,10,0,4.928963583,0,NA
Algar52,NatRegen,2016-11,Algar52 2016-11,0,0,0,0,0,0,0,2016,11,19,4.928963583,7,0.368421053
Algar52,NatRegen,2016-12,Algar52 2016-12,0,0,0,0,0,0,0,2016,12,31,4.928963583,31,1
Algar52,NatRegen,2017-01,Algar52 2017-01,0,0,0,0,0,0,0,2017,1,31,4.928963583,31,1
Algar52,NatRegen,2017-02,Algar52 2017-02,0,0,0,0,0,0,0,2017,2,28,4.928963583,28,1
Algar52,NatRegen,2017-03,Algar52 2017-03,0,0,0,0,0,0,0,2017,3,31,4.928963583,31,1
Algar52,NatRegen,2017-04,Algar52 2017-04,1,0,0,0,0,0,0,2017,4,30,4.928963583,19,0.633333333
Algar52,NatRegen,2017-05,Algar52 2017-05,1,0,0,0,0,0,0,2017,5,18,4.928963583,1,0.055555556
Algar52,NatRegen,2017-06,Algar52 2017-06,0,0,0,0,0,0,0,2017,6,0,4.928963583,0,NA
Algar52,NatRegen,2017-07,Algar52 2017-07,0,0,0,0,0,0,0,2017,7,0,4.928963583,0,NA
Algar52,NatRegen,2017-08,Algar52 2017-08,0,0,0,0,0,0,0,2017,8,0,4.928963583,0,NA
Algar52,NatRegen,2017-09,Algar52 2017-09,0,0,0,0,0,0,0,2017,9,0,4.928963583,0,NA
Algar52,NatRegen,2017-10,Algar52 2017-10,0,0,0,0,0,0,0,2017,10,0,4.928963583,0,NA
Algar52,NatRegen,2017-11,Algar52 2017-11,0,0,0,0,0,0,0,2017,11,23,4.928963583,23,1
Algar52,NatRegen,2017-12,Algar52 2017-12,0,1,0,0,0,0,4,2017,12,31,4.928963583,31,1
Algar52,NatRegen,2018-01,Algar52 2018-01,0,0,0,0,0,0,0,2018,1,31,4.928963583,31,1
Algar52,NatRegen,2018-02,Algar52 2018-02,0,0,0,0,0,0,0,2018,2,28,4.928963583,28,1
Algar52,NatRegen,2018-03,Algar52 2018-03,0,0,0,0,0,0,0,2018,3,31,4.928963583,31,1
Algar52,NatRegen,2018-04,Algar52 2018-04,0,0,0,0,0,0,0,2018,4,7,4.928963583,7,1
Algar53,NatRegen,2015-11,Algar53 2015-11,0,0,0,0,0,0,0,2015,11,0,0.226896305,0,NA
Algar53,NatRegen,2015-12,Algar53 2015-12,0,0,0,0,0,0,0,2015,12,0,0.226896305,0,NA
Algar53,NatRegen,2016-01,Algar53 2016-01,0,0,0,0,0,0,0,2016,1,0,0.226896305,0,NA
Algar53,NatRegen,2016-02,Algar53 2016-02,0,0,0,0,0,0,0,2016,2,0,0.226896305,0,NA
Algar53,NatRegen,2016-03,Algar53 2016-03,0,0,0,0,0,0,0,2016,3,0,0.226896305,0,NA
Algar53,NatRegen,2016-04,Algar53 2016-04,0,0,0,0,0,0,0,2016,4,0,0.226896305,0,NA
Algar53,NatRegen,2016-05,Algar53 2016-05,0,0,0,0,0,0,0,2016,5,0,0.226896305,0,NA
Algar53,NatRegen,2016-06,Algar53 2016-06,0,0,0,0,0,0,0,2016,6,0,0.226896305,0,NA
Algar53,NatRegen,2016-07,Algar53 2016-07,0,0,0,0,0,0,0,2016,7,0,0.226896305,0,NA
Algar53,NatRegen,2016-08,Algar53 2016-08,0,0,0,0,0,0,0,2016,8,0,0.226896305,0,NA
Algar53,NatRegen,2016-09,Algar53 2016-09,0,0,0,0,0,0,0,2016,9,0,0.226896305,0,NA
Algar53,NatRegen,2016-10,Algar53 2016-10,0,0,0,0,0,0,0,2016,10,0,0.226896305,0,NA
Algar53,NatRegen,2016-11,Algar53 2016-11,0,0,0,0,0,0,0,2016,11,18,0.226896305,4,0.222222222
Algar53,NatRegen,2016-12,Algar53 2016-12,0,0,0,0,0,0,0,2016,12,31,0.226896305,31,1
Algar53,NatRegen,2017-01,Algar53 2017-01,0,0,0,0,0,0,1,2017,1,31,0.226896305,31,1
Algar53,NatRegen,2017-02,Algar53 2017-02,0,0,0,0,0,0,0,2017,2,28,0.226896305,28,1
Algar53,NatRegen,2017-03,Algar53 2017-03,0,0,0,0,0,0,0,2017,3,31,0.226896305,27,0.870967742
Algar53,NatRegen,2017-04,Algar53 2017-04,0,0,0,0,0,1,0,2017,4,30,0.226896305,7,0.233333333
Algar53,NatRegen,2017-05,Algar53 2017-05,0,0,0,0,0,0,0,2017,5,31,0.226896305,0,0
Algar53,NatRegen,2017-06,Algar53 2017-06,0,0,0,0,2,0,0,2017,6,30,0.226896305,0,0
Algar53,NatRegen,2017-07,Algar53 2017-07,0,0,0,0,0,0,0,2017,7,31,0.226896305,0,0
Algar53,NatRegen,2017-08,Algar53 2017-08,2,0,0,0,0,0,0,2017,8,31,0.226896305,0,0
Algar53,NatRegen,2017-09,Algar53 2017-09,1,1,0,0,0,0,0,2017,9,30,0.226896305,0,0
Algar53,NatRegen,2017-10,Algar53 2017-10,0,0,0,0,0,0,0,2017,10,31,0.226896305,7,0.225806452
Algar53,NatRegen,2017-11,Algar53 2017-11,0,0,0,0,0,0,0,2017,11,30,0.226896305,30,1
Algar53,NatRegen,2017-12,Algar53 2017-12,0,0,0,0,0,0,0,2017,12,31,0.226896305,31,1
Algar53,NatRegen,2018-01,Algar53 2018-01,0,0,0,0,0,0,0,2018,1,31,0.226896305,31,1
Algar53,NatRegen,2018-02,Algar53 2018-02,0,0,0,0,0,0,0,2018,2,28,0.226896305,28,1
Algar53,NatRegen,2018-03,Algar53 2018-03,0,0,0,0,0,0,0,2018,3,31,0.226896305,31,1
Algar53,NatRegen,2018-04,Algar53 2018-04,0,0,0,0,0,0,0,2018,4,7,0.226896305,6,0.857142857
Algar54,NatRegen,2015-11,Algar54 2015-11,0,0,0,0,0,0,0,2015,11,0,1.051867387,0,NA
Algar54,NatRegen,2015-12,Algar54 2015-12,0,0,0,0,0,0,0,2015,12,0,1.051867387,0,NA
Algar54,NatRegen,2016-01,Algar54 2016-01,0,0,0,0,0,0,0,2016,1,0,1.051867387,0,NA
Algar54,NatRegen,2016-02,Algar54 2016-02,0,0,0,0,0,0,0,2016,2,0,1.051867387,0,NA
Algar54,NatRegen,2016-03,Algar54 2016-03,0,0,0,0,0,0,0,2016,3,0,1.051867387,0,NA
Algar54,NatRegen,2016-04,Algar54 2016-04,0,0,0,0,0,0,0,2016,4,0,1.051867387,0,NA
Algar54,NatRegen,2016-05,Algar54 2016-05,0,0,0,0,0,0,0,2016,5,0,1.051867387,0,NA
Algar54,NatRegen,2016-06,Algar54 2016-06,0,0,0,0,0,0,0,2016,6,0,1.051867387,0,NA
Algar54,NatRegen,2016-07,Algar54 2016-07,0,0,0,0,0,0,0,2016,7,0,1.051867387,0,NA
Algar54,NatRegen,2016-08,Algar54 2016-08,0,0,0,0,0,0,0,2016,8,0,1.051867387,0,NA
Algar54,NatRegen,2016-09,Algar54 2016-09,0,0,0,0,0,0,0,2016,9,0,1.051867387,0,NA
Algar54,NatRegen,2016-10,Algar54 2016-10,0,0,0,0,0,0,0,2016,10,0,1.051867387,0,NA
Algar54,NatRegen,2016-11,Algar54 2016-11,0,0,0,0,0,0,0,2016,11,18,1.051867387,6,0.333333333
Algar54,NatRegen,2016-12,Algar54 2016-12,0,1,0,0,0,2,0,2016,12,31,1.051867387,31,1
Algar54,NatRegen,2017-01,Algar54 2017-01,0,0,0,0,0,0,0,2017,1,31,1.051867387,31,1
Algar54,NatRegen,2017-02,Algar54 2017-02,0,0,0,0,0,0,0,2017,2,28,1.051867387,28,1
Algar54,NatRegen,2017-03,Algar54 2017-03,0,0,0,0,0,0,0,2017,3,31,1.051867387,31,1
Algar54,NatRegen,2017-04,Algar54 2017-04,0,0,0,0,0,0,0,2017,4,30,1.051867387,9,0.3
Algar54,NatRegen,2017-05,Algar54 2017-05,0,0,0,0,0,2,0,2017,5,31,1.051867387,0,0
Algar54,NatRegen,2017-06,Algar54 2017-06,2,0,0,0,0,6,0,2017,6,30,1.051867387,0,0
Algar54,NatRegen,2017-07,Algar54 2017-07,1,0,0,0,0,0,1,2017,7,31,1.051867387,0,0
Algar54,NatRegen,2017-08,Algar54 2017-08,0,0,0,0,0,2,0,2017,8,31,1.051867387,0,0
Algar54,NatRegen,2017-09,Algar54 2017-09,0,0,0,0,0,16,0,2017,9,30,1.051867387,0,0
Algar54,NatRegen,2017-10,Algar54 2017-10,0,0,0,0,0,1,1,2017,10,31,1.051867387,8,0.258064516
Algar54,NatRegen,2017-11,Algar54 2017-11,0,0,0,0,0,14,0,2017,11,30,1.051867387,30,1
Algar54,NatRegen,2017-12,Algar54 2017-12,0,0,0,0,0,0,0,2017,12,31,1.051867387,31,1
Algar54,NatRegen,2018-01,Algar54 2018-01,0,0,0,0,0,0,0,2018,1,31,1.051867387,31,1
Algar54,NatRegen,2018-02,Algar54 2018-02,0,0,0,0,0,0,0,2018,2,28,1.051867387,28,1
Algar54,NatRegen,2018-03,Algar54 2018-03,0,0,0,0,0,0,0,2018,3,31,1.051867387,31,1
Algar54,NatRegen,2018-04,Algar54 2018-04,0,0,0,0,0,0,0,2018,4,7,1.051867387,7,1
Algar55,HumanUse,2015-11,Algar55 2015-11,0,0,0,0,0,0,0,2015,11,0,0.512820643,0,NA
Algar55,HumanUse,2015-12,Algar55 2015-12,0,0,0,0,0,0,0,2015,12,0,0.512820643,0,NA
Algar55,HumanUse,2016-01,Algar55 2016-01,0,0,0,0,0,0,0,2016,1,0,0.512820643,0,NA
Algar55,HumanUse,2016-02,Algar55 2016-02,0,0,0,0,0,0,0,2016,2,0,0.512820643,0,NA
Algar55,HumanUse,2016-03,Algar55 2016-03,0,0,0,0,0,0,0,2016,3,0,0.512820643,0,NA
Algar55,HumanUse,2016-04,Algar55 2016-04,0,0,0,0,0,0,0,2016,4,0,0.512820643,0,NA
Algar55,HumanUse,2016-05,Algar55 2016-05,0,0,0,0,0,0,0,2016,5,0,0.512820643,0,NA
Algar55,HumanUse,2016-06,Algar55 2016-06,0,0,0,0,0,0,0,2016,6,0,0.512820643,0,NA
Algar55,HumanUse,2016-07,Algar55 2016-07,0,0,0,0,0,0,0,2016,7,0,0.512820643,0,NA
Algar55,HumanUse,2016-08,Algar55 2016-08,0,0,0,0,0,0,0,2016,8,0,0.512820643,0,NA
Algar55,HumanUse,2016-09,Algar55 2016-09,0,0,0,0,0,0,0,2016,9,0,0.512820643,0,NA
Algar55,HumanUse,2016-10,Algar55 2016-10,0,0,0,0,0,0,0,2016,10,0,0.512820643,0,NA
Algar55,HumanUse,2016-11,Algar55 2016-11,0,2,0,0,0,0,0,2016,11,18,0.512820643,8,0.444444444
Algar55,HumanUse,2016-12,Algar55 2016-12,0,2,0,0,0,0,0,2016,12,31,0.512820643,31,1
Algar55,HumanUse,2017-01,Algar55 2017-01,0,3,0,0,0,2,0,2017,1,31,0.512820643,31,1
Algar55,HumanUse,2017-02,Algar55 2017-02,0,1,0,0,0,2,0,2017,2,28,0.512820643,28,1
Algar55,HumanUse,2017-03,Algar55 2017-03,0,1,0,0,0,2,0,2017,3,31,0.512820643,29,0.935483871
Algar55,HumanUse,2017-04,Algar55 2017-04,0,6,0,0,0,2,0,2017,4,30,0.512820643,11,0.366666667
Algar55,HumanUse,2017-05,Algar55 2017-05,0,9,0,0,0,0,0,2017,5,29,0.512820643,0,0
Algar55,HumanUse,2017-06,Algar55 2017-06,0,0,0,0,0,0,0,2017,6,0,0.512820643,0,NA
Algar55,HumanUse,2017-07,Algar55 2017-07,0,0,0,0,0,0,0,2017,7,0,0.512820643,0,NA
Algar55,HumanUse,2017-08,Algar55 2017-08,0,0,0,0,0,0,0,2017,8,0,0.512820643,0,NA
Algar55,HumanUse,2017-09,Algar55 2017-09,0,0,0,0,0,0,0,2017,9,0,0.512820643,0,NA
Algar55,HumanUse,2017-10,Algar55 2017-10,0,0,0,0,0,0,0,2017,10,0,0.512820643,0,NA
Algar55,HumanUse,2017-11,Algar55 2017-11,0,1,0,0,0,0,0,2017,11,23,0.512820643,23,1
Algar55,HumanUse,2017-12,Algar55 2017-12,0,2,0,0,0,0,0,2017,12,31,0.512820643,31,1
Algar55,HumanUse,2018-01,Algar55 2018-01,0,0,0,0,0,2,0,2018,1,31,0.512820643,31,1
Algar55,HumanUse,2018-02,Algar55 2018-02,0,0,0,0,0,0,0,2018,2,28,0.512820643,28,1
Algar55,HumanUse,2018-03,Algar55 2018-03,0,1,0,0,0,0,0,2018,3,31,0.512820643,31,1
Algar55,HumanUse,2018-04,Algar55 2018-04,0,1,0,0,0,0,0,2018,4,8,0.512820643,7,0.875
Algar56,NatRegen,2015-11,Algar56 2015-11,0,0,0,0,0,0,0,2015,11,0,0.509345703,0,NA
Algar56,NatRegen,2015-12,Algar56 2015-12,0,0,0,0,0,0,0,2015,12,0,0.509345703,0,NA
Algar56,NatRegen,2016-01,Algar56 2016-01,0,0,0,0,0,0,0,2016,1,0,0.509345703,0,NA
Algar56,NatRegen,2016-02,Algar56 2016-02,0,0,0,0,0,0,0,2016,2,0,0.509345703,0,NA
Algar56,NatRegen,2016-03,Algar56 2016-03,0,0,0,0,0,0,0,2016,3,0,0.509345703,0,NA
Algar56,NatRegen,2016-04,Algar56 2016-04,0,0,0,0,0,0,0,2016,4,0,0.509345703,0,NA
Algar56,NatRegen,2016-05,Algar56 2016-05,0,0,0,0,0,0,0,2016,5,0,0.509345703,0,NA
Algar56,NatRegen,2016-06,Algar56 2016-06,0,0,0,0,0,0,0,2016,6,0,0.509345703,0,NA
Algar56,NatRegen,2016-07,Algar56 2016-07,0,0,0,0,0,0,0,2016,7,0,0.509345703,0,NA
Algar56,NatRegen,2016-08,Algar56 2016-08,0,0,0,0,0,0,0,2016,8,0,0.509345703,0,NA
Algar56,NatRegen,2016-09,Algar56 2016-09,0,0,0,0,0,0,0,2016,9,0,0.509345703,0,NA
Algar56,NatRegen,2016-10,Algar56 2016-10,0,0,0,0,0,0,0,2016,10,0,0.509345703,0,NA
Algar56,NatRegen,2016-11,Algar56 2016-11,0,0,0,0,0,0,0,2016,11,18,0.509345703,5,0.277777778
Algar56,NatRegen,2016-12,Algar56 2016-12,0,0,0,0,0,0,0,2016,12,31,0.509345703,31,1
Algar56,NatRegen,2017-01,Algar56 2017-01,0,0,0,0,0,0,0,2017,1,31,0.509345703,31,1
Algar56,NatRegen,2017-02,Algar56 2017-02,0,0,0,0,0,0,0,2017,2,28,0.509345703,28,1
Algar56,NatRegen,2017-03,Algar56 2017-03,0,0,0,0,0,0,0,2017,3,31,0.509345703,31,1
Algar56,NatRegen,2017-04,Algar56 2017-04,0,0,0,0,0,0,0,2017,4,30,0.509345703,7,0.233333333
Algar56,NatRegen,2017-05,Algar56 2017-05,0,0,0,0,0,0,0,2017,5,31,0.509345703,0,0
Algar56,NatRegen,2017-06,Algar56 2017-06,1,0,0,0,0,0,0,2017,6,30,0.509345703,0,0
Algar56,NatRegen,2017-07,Algar56 2017-07,0,0,0,0,0,0,1,2017,7,31,0.509345703,0,0
Algar56,NatRegen,2017-08,Algar56 2017-08,0,0,0,0,0,0,0,2017,8,31,0.509345703,0,0
Algar56,NatRegen,2017-09,Algar56 2017-09,0,0,0,0,0,1,0,2017,9,30,0.509345703,0,0
Algar56,NatRegen,2017-10,Algar56 2017-10,0,0,0,0,0,0,0,2017,10,31,0.509345703,7,0.225806452
Algar56,NatRegen,2017-11,Algar56 2017-11,0,0,0,0,0,0,0,2017,11,30,0.509345703,29,0.966666667
Algar56,NatRegen,2017-12,Algar56 2017-12,0,0,1,0,0,0,0,2017,12,31,0.509345703,31,1
Algar56,NatRegen,2018-01,Algar56 2018-01,0,0,0,0,0,0,0,2018,1,31,0.509345703,31,1
Algar56,NatRegen,2018-02,Algar56 2018-02,0,0,0,0,0,0,0,2018,2,28,0.509345703,28,1
Algar56,NatRegen,2018-03,Algar56 2018-03,0,0,0,0,0,0,0,2018,3,31,0.509345703,31,1
Algar56,NatRegen,2018-04,Algar56 2018-04,0,0,0,0,0,0,0,2018,4,7,0.509345703,7,1
Algar57,NatRegen,2015-11,Algar57 2015-11,0,0,0,0,0,0,0,2015,11,0,2.715196499,0,NA
Algar57,NatRegen,2015-12,Algar57 2015-12,0,0,0,0,0,0,0,2015,12,0,2.715196499,0,NA
Algar57,NatRegen,2016-01,Algar57 2016-01,0,0,0,0,0,0,0,2016,1,0,2.715196499,0,NA
Algar57,NatRegen,2016-02,Algar57 2016-02,0,0,0,0,0,0,0,2016,2,0,2.715196499,0,NA
Algar57,NatRegen,2016-03,Algar57 2016-03,0,0,0,0,0,0,0,2016,3,0,2.715196499,0,NA
Algar57,NatRegen,2016-04,Algar57 2016-04,0,0,0,0,0,0,0,2016,4,0,2.715196499,0,NA
Algar57,NatRegen,2016-05,Algar57 2016-05,0,0,0,0,0,0,0,2016,5,0,2.715196499,0,NA
Algar57,NatRegen,2016-06,Algar57 2016-06,0,0,0,0,0,0,0,2016,6,0,2.715196499,0,NA
Algar57,NatRegen,2016-07,Algar57 2016-07,0,0,0,0,0,0,0,2016,7,0,2.715196499,0,NA
Algar57,NatRegen,2016-08,Algar57 2016-08,0,0,0,0,0,0,0,2016,8,0,2.715196499,0,NA
Algar57,NatRegen,2016-09,Algar57 2016-09,0,0,0,0,0,0,0,2016,9,0,2.715196499,0,NA
Algar57,NatRegen,2016-10,Algar57 2016-10,0,0,0,0,0,0,0,2016,10,0,2.715196499,0,NA
Algar57,NatRegen,2016-11,Algar57 2016-11,0,1,0,0,0,5,0,2016,11,18,2.715196499,14,0.777777778
Algar57,NatRegen,2016-12,Algar57 2016-12,0,1,0,0,0,2,0,2016,12,31,2.715196499,31,1
Algar57,NatRegen,2017-01,Algar57 2017-01,0,0,0,0,0,1,0,2017,1,31,2.715196499,31,1
Algar57,NatRegen,2017-02,Algar57 2017-02,0,0,0,0,0,0,0,2017,2,28,2.715196499,28,1
Algar57,NatRegen,2017-03,Algar57 2017-03,0,0,0,0,0,0,0,2017,3,31,2.715196499,31,1
Algar57,NatRegen,2017-04,Algar57 2017-04,1,0,0,0,0,1,0,2017,4,30,2.715196499,11,0.366666667
Algar57,NatRegen,2017-05,Algar57 2017-05,0,0,0,0,0,2,0,2017,5,31,2.715196499,0,0
Algar57,NatRegen,2017-06,Algar57 2017-06,1,0,0,0,0,1,0,2017,6,27,2.715196499,0,0
Algar57,NatRegen,2017-07,Algar57 2017-07,0,0,0,0,0,0,0,2017,7,0,2.715196499,0,NA
Algar57,NatRegen,2017-08,Algar57 2017-08,0,0,0,0,0,0,0,2017,8,0,2.715196499,0,NA
Algar57,NatRegen,2017-09,Algar57 2017-09,0,0,0,0,0,0,0,2017,9,0,2.715196499,0,NA
Algar57,NatRegen,2017-10,Algar57 2017-10,0,0,0,0,0,0,0,2017,10,0,2.715196499,0,NA
Algar57,NatRegen,2017-11,Algar57 2017-11,0,0,0,0,0,3,0,2017,11,22,2.715196499,22,1
Algar57,NatRegen,2017-12,Algar57 2017-12,0,0,0,0,0,0,0,2017,12,31,2.715196499,31,1
Algar57,NatRegen,2018-01,Algar57 2018-01,0,0,0,0,0,0,0,2018,1,31,2.715196499,31,1
Algar57,NatRegen,2018-02,Algar57 2018-02,0,0,0,0,0,0,0,2018,2,28,2.715196499,28,1
Algar57,NatRegen,2018-03,Algar57 2018-03,0,0,0,0,0,0,0,2018,3,31,2.715196499,31,1
Algar57,NatRegen,2018-04,Algar57 2018-04,0,0,0,0,0,0,0,2018,4,8,2.715196499,8,1
Algar58,NatRegen,2015-11,Algar58 2015-11,0,0,0,0,0,0,0,2015,11,0,1.386001423,0,NA
Algar58,NatRegen,2015-12,Algar58 2015-12,0,0,0,0,0,0,0,2015,12,0,1.386001423,0,NA
Algar58,NatRegen,2016-01,Algar58 2016-01,0,0,0,0,0,0,0,2016,1,0,1.386001423,0,NA
Algar58,NatRegen,2016-02,Algar58 2016-02,0,0,0,0,0,0,0,2016,2,0,1.386001423,0,NA
Algar58,NatRegen,2016-03,Algar58 2016-03,0,0,0,0,0,0,0,2016,3,0,1.386001423,0,NA
Algar58,NatRegen,2016-04,Algar58 2016-04,0,0,0,0,0,0,0,2016,4,0,1.386001423,0,NA
Algar58,NatRegen,2016-05,Algar58 2016-05,0,0,0,0,0,0,0,2016,5,0,1.386001423,0,NA
Algar58,NatRegen,2016-06,Algar58 2016-06,0,0,0,0,0,0,0,2016,6,0,1.386001423,0,NA
