"","X.1","X","Site","Treatment","Yr_Month","Site_ym","Blackbear","Wolf","Coyote","Lynx","Caribou","WTDeer","Moose","Year","Month","ActiveDays","SnowDays","pSnow"
"1320",1320,1320,"Algar44","HumanUse","2018-04","Algar44 2018-04",0,0,0,0,0,0,0,2018,4,7,6,0.857142857142857
"1321",1321,1321,"Algar45","HumanUse","2015-11","Algar45 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1322",1322,1322,"Algar45","HumanUse","2015-12","Algar45 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1323",1323,1323,"Algar45","HumanUse","2016-01","Algar45 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1324",1324,1324,"Algar45","HumanUse","2016-02","Algar45 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1325",1325,1325,"Algar45","HumanUse","2016-03","Algar45 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1326",1326,1326,"Algar45","HumanUse","2016-04","Algar45 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1327",1327,1327,"Algar45","HumanUse","2016-05","Algar45 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1328",1328,1328,"Algar45","HumanUse","2016-06","Algar45 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1329",1329,1329,"Algar45","HumanUse","2016-07","Algar45 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1330",1330,1330,"Algar45","HumanUse","2016-08","Algar45 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1331",1331,1331,"Algar45","HumanUse","2016-09","Algar45 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1332",1332,1332,"Algar45","HumanUse","2016-10","Algar45 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1333",1333,1333,"Algar45","HumanUse","2016-11","Algar45 2016-11",0,0,0,0,0,0,0,2016,11,18,5,0.277777777777778
"1334",1334,1334,"Algar45","HumanUse","2016-12","Algar45 2016-12",0,0,0,0,0,0,0,2016,12,31,31,1
"1335",1335,1335,"Algar45","HumanUse","2017-01","Algar45 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"1336",1336,1336,"Algar45","HumanUse","2017-02","Algar45 2017-02",0,0,0,0,0,0,0,2017,2,28,28,1
"1337",1337,1337,"Algar45","HumanUse","2017-03","Algar45 2017-03",0,1,1,0,0,0,0,2017,3,31,27,0.870967741935484
"1338",1338,1338,"Algar45","HumanUse","2017-04","Algar45 2017-04",0,0,0,0,0,0,1,2017,4,30,8,0.266666666666667
"1339",1339,1339,"Algar45","HumanUse","2017-05","Algar45 2017-05",3,4,0,0,0,0,1,2017,5,31,0,0
"1340",1340,1340,"Algar45","HumanUse","2017-06","Algar45 2017-06",4,1,0,0,0,0,0,2017,6,30,0,0
"1341",1341,1341,"Algar45","HumanUse","2017-07","Algar45 2017-07",0,0,0,0,0,0,0,2017,7,31,0,0
"1342",1342,1342,"Algar45","HumanUse","2017-08","Algar45 2017-08",0,0,0,0,0,0,0,2017,8,31,0,0
"1343",1343,1343,"Algar45","HumanUse","2017-09","Algar45 2017-09",2,0,0,0,0,0,0,2017,9,30,0,0
"1344",1344,1344,"Algar45","HumanUse","2017-10","Algar45 2017-10",0,0,0,0,1,0,0,2017,10,31,7,0.225806451612903
"1345",1345,1345,"Algar45","HumanUse","2017-11","Algar45 2017-11",0,0,0,0,0,0,0,2017,11,30,30,1
"1346",1346,1346,"Algar45","HumanUse","2017-12","Algar45 2017-12",0,0,0,0,0,1,0,2017,12,31,28,0.903225806451613
"1347",1347,1347,"Algar45","HumanUse","2018-01","Algar45 2018-01",0,0,0,0,0,0,0,2018,1,31,0,0
"1348",1348,1348,"Algar45","HumanUse","2018-02","Algar45 2018-02",0,0,0,0,0,0,0,2018,2,28,0,0
"1349",1349,1349,"Algar45","HumanUse","2018-03","Algar45 2018-03",0,0,0,0,0,0,0,2018,3,31,0,0
"1350",1350,1350,"Algar45","HumanUse","2018-04","Algar45 2018-04",0,0,0,0,0,0,0,2018,4,7,0,0
"1351",1351,1351,"Algar46","NatRegen","2015-11","Algar46 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1352",1352,1352,"Algar46","NatRegen","2015-12","Algar46 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1353",1353,1353,"Algar46","NatRegen","2016-01","Algar46 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1354",1354,1354,"Algar46","NatRegen","2016-02","Algar46 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1355",1355,1355,"Algar46","NatRegen","2016-03","Algar46 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1356",1356,1356,"Algar46","NatRegen","2016-04","Algar46 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1357",1357,1357,"Algar46","NatRegen","2016-05","Algar46 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1358",1358,1358,"Algar46","NatRegen","2016-06","Algar46 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1359",1359,1359,"Algar46","NatRegen","2016-07","Algar46 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1360",1360,1360,"Algar46","NatRegen","2016-08","Algar46 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1361",1361,1361,"Algar46","NatRegen","2016-09","Algar46 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1362",1362,1362,"Algar46","NatRegen","2016-10","Algar46 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1363",1363,1363,"Algar46","NatRegen","2016-11","Algar46 2016-11",0,0,0,1,0,1,0,2016,11,18,11,0.611111111111111
"1364",1364,1364,"Algar46","NatRegen","2016-12","Algar46 2016-12",0,0,0,0,0,0,0,2016,12,31,31,1
"1365",1365,1365,"Algar46","NatRegen","2017-01","Algar46 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"1366",1366,1366,"Algar46","NatRegen","2017-02","Algar46 2017-02",0,0,0,0,0,0,0,2017,2,28,28,1
"1367",1367,1367,"Algar46","NatRegen","2017-03","Algar46 2017-03",0,0,0,0,0,0,0,2017,3,31,31,1
"1368",1368,1368,"Algar46","NatRegen","2017-04","Algar46 2017-04",0,0,0,1,0,4,0,2017,4,30,20,0.666666666666667
"1369",1369,1369,"Algar46","NatRegen","2017-05","Algar46 2017-05",0,0,0,0,0,3,0,2017,5,31,0,0
"1370",1370,1370,"Algar46","NatRegen","2017-06","Algar46 2017-06",2,1,0,0,0,1,1,2017,6,30,0,0
"1371",1371,1371,"Algar46","NatRegen","2017-07","Algar46 2017-07",3,0,0,0,0,0,2,2017,7,31,0,0
"1372",1372,1372,"Algar46","NatRegen","2017-08","Algar46 2017-08",1,0,0,0,0,1,0,2017,8,31,0,0
"1373",1373,1373,"Algar46","NatRegen","2017-09","Algar46 2017-09",0,0,0,0,0,4,0,2017,9,30,0,0
"1374",1374,1374,"Algar46","NatRegen","2017-10","Algar46 2017-10",0,0,0,0,0,1,0,2017,10,31,12,0.387096774193548
"1375",1375,1375,"Algar46","NatRegen","2017-11","Algar46 2017-11",0,0,0,0,0,0,0,2017,11,23,23,1
"1376",1376,1376,"Algar46","NatRegen","2017-12","Algar46 2017-12",0,0,0,0,0,0,0,2017,12,0,0,NA
"1377",1377,1377,"Algar46","NatRegen","2018-01","Algar46 2018-01",0,0,0,0,0,0,0,2018,1,0,0,NA
"1378",1378,1378,"Algar46","NatRegen","2018-02","Algar46 2018-02",0,0,0,0,0,0,0,2018,2,0,0,NA
"1379",1379,1379,"Algar46","NatRegen","2018-03","Algar46 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"1380",1380,1380,"Algar46","NatRegen","2018-04","Algar46 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"1381",1381,1381,"Algar47","HumanUse","2015-11","Algar47 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1382",1382,1382,"Algar47","HumanUse","2015-12","Algar47 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1383",1383,1383,"Algar47","HumanUse","2016-01","Algar47 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1384",1384,1384,"Algar47","HumanUse","2016-02","Algar47 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1385",1385,1385,"Algar47","HumanUse","2016-03","Algar47 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1386",1386,1386,"Algar47","HumanUse","2016-04","Algar47 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1387",1387,1387,"Algar47","HumanUse","2016-05","Algar47 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1388",1388,1388,"Algar47","HumanUse","2016-06","Algar47 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1389",1389,1389,"Algar47","HumanUse","2016-07","Algar47 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1390",1390,1390,"Algar47","HumanUse","2016-08","Algar47 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1391",1391,1391,"Algar47","HumanUse","2016-09","Algar47 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1392",1392,1392,"Algar47","HumanUse","2016-10","Algar47 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1393",1393,1393,"Algar47","HumanUse","2016-11","Algar47 2016-11",0,3,0,0,0,0,0,2016,11,19,3,0.157894736842105
"1394",1394,1394,"Algar47","HumanUse","2016-12","Algar47 2016-12",0,0,0,0,0,1,0,2016,12,31,31,1
"1395",1395,1395,"Algar47","HumanUse","2017-01","Algar47 2017-01",0,2,0,1,0,1,0,2017,1,31,31,1
"1396",1396,1396,"Algar47","HumanUse","2017-02","Algar47 2017-02",0,3,3,0,0,0,0,2017,2,28,28,1
"1397",1397,1397,"Algar47","HumanUse","2017-03","Algar47 2017-03",0,2,4,0,0,0,0,2017,3,31,28,0.903225806451613
"1398",1398,1398,"Algar47","HumanUse","2017-04","Algar47 2017-04",0,0,1,1,0,5,0,2017,4,30,7,0.233333333333333
"1399",1399,1399,"Algar47","HumanUse","2017-05","Algar47 2017-05",0,0,0,0,1,3,0,2017,5,31,0,0
"1400",1400,1400,"Algar47","HumanUse","2017-06","Algar47 2017-06",0,0,0,0,0,1,0,2017,6,30,0,0
"1401",1401,1401,"Algar47","HumanUse","2017-07","Algar47 2017-07",1,3,0,0,0,0,0,2017,7,31,0,0
"1402",1402,1402,"Algar47","HumanUse","2017-08","Algar47 2017-08",0,1,0,0,0,1,0,2017,8,31,0,0
"1403",1403,1403,"Algar47","HumanUse","2017-09","Algar47 2017-09",2,2,0,0,0,0,1,2017,9,30,0,0
"1404",1404,1404,"Algar47","HumanUse","2017-10","Algar47 2017-10",0,0,1,0,0,0,0,2017,10,31,9,0.290322580645161
"1405",1405,1405,"Algar47","HumanUse","2017-11","Algar47 2017-11",0,1,0,0,0,0,0,2017,11,30,30,1
"1406",1406,1406,"Algar47","HumanUse","2017-12","Algar47 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1407",1407,1407,"Algar47","HumanUse","2018-01","Algar47 2018-01",0,1,0,0,0,1,0,2018,1,31,31,1
"1408",1408,1408,"Algar47","HumanUse","2018-02","Algar47 2018-02",0,0,1,0,0,0,0,2018,2,28,28,1
"1409",1409,1409,"Algar47","HumanUse","2018-03","Algar47 2018-03",0,2,0,0,0,0,0,2018,3,31,31,1
"1410",1410,1410,"Algar47","HumanUse","2018-04","Algar47 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"1411",1411,1411,"Algar48","HumanUse","2015-11","Algar48 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1412",1412,1412,"Algar48","HumanUse","2015-12","Algar48 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1413",1413,1413,"Algar48","HumanUse","2016-01","Algar48 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1414",1414,1414,"Algar48","HumanUse","2016-02","Algar48 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1415",1415,1415,"Algar48","HumanUse","2016-03","Algar48 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1416",1416,1416,"Algar48","HumanUse","2016-04","Algar48 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1417",1417,1417,"Algar48","HumanUse","2016-05","Algar48 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1418",1418,1418,"Algar48","HumanUse","2016-06","Algar48 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1419",1419,1419,"Algar48","HumanUse","2016-07","Algar48 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1420",1420,1420,"Algar48","HumanUse","2016-08","Algar48 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1421",1421,1421,"Algar48","HumanUse","2016-09","Algar48 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1422",1422,1422,"Algar48","HumanUse","2016-10","Algar48 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1423",1423,1423,"Algar48","HumanUse","2016-11","Algar48 2016-11",0,0,1,0,0,0,0,2016,11,19,11,0.578947368421053
"1424",1424,1424,"Algar48","HumanUse","2016-12","Algar48 2016-12",0,0,0,0,0,0,0,2016,12,31,31,1
"1425",1425,1425,"Algar48","HumanUse","2017-01","Algar48 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"1426",1426,1426,"Algar48","HumanUse","2017-02","Algar48 2017-02",0,0,1,0,0,0,0,2017,2,28,28,1
"1427",1427,1427,"Algar48","HumanUse","2017-03","Algar48 2017-03",0,0,0,0,0,0,0,2017,3,31,24,0.774193548387097
"1428",1428,1428,"Algar48","HumanUse","2017-04","Algar48 2017-04",0,1,0,0,0,0,1,2017,4,30,7,0.233333333333333
"1429",1429,1429,"Algar48","HumanUse","2017-05","Algar48 2017-05",0,0,0,0,0,0,0,2017,5,31,0,0
"1430",1430,1430,"Algar48","HumanUse","2017-06","Algar48 2017-06",0,0,0,0,0,0,0,2017,6,15,0,0
"1431",1431,1431,"Algar48","HumanUse","2017-07","Algar48 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"1432",1432,1432,"Algar48","HumanUse","2017-08","Algar48 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"1433",1433,1433,"Algar48","HumanUse","2017-09","Algar48 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"1434",1434,1434,"Algar48","HumanUse","2017-10","Algar48 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"1435",1435,1435,"Algar48","HumanUse","2017-11","Algar48 2017-11",0,0,0,0,0,0,0,2017,11,15,15,1
"1436",1436,1436,"Algar48","HumanUse","2017-12","Algar48 2017-12",0,0,0,0,0,0,0,2017,12,0,0,NA
"1437",1437,1437,"Algar48","HumanUse","2018-01","Algar48 2018-01",0,0,0,0,0,0,0,2018,1,0,0,NA
"1438",1438,1438,"Algar48","HumanUse","2018-02","Algar48 2018-02",0,0,0,0,0,0,0,2018,2,0,0,NA
"1439",1439,1439,"Algar48","HumanUse","2018-03","Algar48 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"1440",1440,1440,"Algar48","HumanUse","2018-04","Algar48 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"1441",1441,1441,"Algar49","NatRegen","2015-11","Algar49 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1442",1442,1442,"Algar49","NatRegen","2015-12","Algar49 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1443",1443,1443,"Algar49","NatRegen","2016-01","Algar49 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1444",1444,1444,"Algar49","NatRegen","2016-02","Algar49 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1445",1445,1445,"Algar49","NatRegen","2016-03","Algar49 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1446",1446,1446,"Algar49","NatRegen","2016-04","Algar49 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1447",1447,1447,"Algar49","NatRegen","2016-05","Algar49 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1448",1448,1448,"Algar49","NatRegen","2016-06","Algar49 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1449",1449,1449,"Algar49","NatRegen","2016-07","Algar49 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1450",1450,1450,"Algar49","NatRegen","2016-08","Algar49 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1451",1451,1451,"Algar49","NatRegen","2016-09","Algar49 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1452",1452,1452,"Algar49","NatRegen","2016-10","Algar49 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1453",1453,1453,"Algar49","NatRegen","2016-11","Algar49 2016-11",0,1,0,0,0,0,0,2016,11,18,5,0.277777777777778
"1454",1454,1454,"Algar49","NatRegen","2016-12","Algar49 2016-12",0,0,0,0,0,1,0,2016,12,31,31,1
"1455",1455,1455,"Algar49","NatRegen","2017-01","Algar49 2017-01",0,0,0,0,0,0,0,2017,1,2,2,1
"1456",1456,1456,"Algar49","NatRegen","2017-02","Algar49 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1457",1457,1457,"Algar49","NatRegen","2017-03","Algar49 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1458",1458,1458,"Algar49","NatRegen","2017-04","Algar49 2017-04",0,2,0,0,0,0,0,2017,4,11,1,0.0909090909090909
"1459",1459,1459,"Algar49","NatRegen","2017-05","Algar49 2017-05",3,19,0,0,0,0,0,2017,5,31,0,0
"1460",1460,1460,"Algar49","NatRegen","2017-06","Algar49 2017-06",2,5,0,0,0,1,0,2017,6,30,0,0
"1461",1461,1461,"Algar49","NatRegen","2017-07","Algar49 2017-07",2,1,0,0,0,0,0,2017,7,31,0,0
"1462",1462,1462,"Algar49","NatRegen","2017-08","Algar49 2017-08",0,2,0,0,0,0,1,2017,8,31,0,0
"1463",1463,1463,"Algar49","NatRegen","2017-09","Algar49 2017-09",2,0,0,0,0,0,0,2017,9,30,0,0
"1464",1464,1464,"Algar49","NatRegen","2017-10","Algar49 2017-10",1,0,0,0,0,0,0,2017,10,31,8,0.258064516129032
"1465",1465,1465,"Algar49","NatRegen","2017-11","Algar49 2017-11",0,0,0,0,0,0,0,2017,11,30,30,1
"1466",1466,1466,"Algar49","NatRegen","2017-12","Algar49 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1467",1467,1467,"Algar49","NatRegen","2018-01","Algar49 2018-01",0,0,0,0,0,0,0,2018,1,5,5,1
"1468",1468,1468,"Algar49","NatRegen","2018-02","Algar49 2018-02",0,0,0,0,0,0,0,2018,2,0,0,NA
"1469",1469,1469,"Algar49","NatRegen","2018-03","Algar49 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"1470",1470,1470,"Algar49","NatRegen","2018-04","Algar49 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"1471",1471,1471,"Algar50","SPP","2015-11","Algar50 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1472",1472,1472,"Algar50","SPP","2015-12","Algar50 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1473",1473,1473,"Algar50","SPP","2016-01","Algar50 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1474",1474,1474,"Algar50","SPP","2016-02","Algar50 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1475",1475,1475,"Algar50","SPP","2016-03","Algar50 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1476",1476,1476,"Algar50","SPP","2016-04","Algar50 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1477",1477,1477,"Algar50","SPP","2016-05","Algar50 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1478",1478,1478,"Algar50","SPP","2016-06","Algar50 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1479",1479,1479,"Algar50","SPP","2016-07","Algar50 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1480",1480,1480,"Algar50","SPP","2016-08","Algar50 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1481",1481,1481,"Algar50","SPP","2016-09","Algar50 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1482",1482,1482,"Algar50","SPP","2016-10","Algar50 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1483",1483,1483,"Algar50","SPP","2016-11","Algar50 2016-11",0,0,0,0,0,0,0,2016,11,4,0,0
"1484",1484,1484,"Algar50","SPP","2016-12","Algar50 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"1485",1485,1485,"Algar50","SPP","2017-01","Algar50 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"1486",1486,1486,"Algar50","SPP","2017-02","Algar50 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"1487",1487,1487,"Algar50","SPP","2017-03","Algar50 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"1488",1488,1488,"Algar50","SPP","2017-04","Algar50 2017-04",0,0,0,0,0,0,0,2017,4,10,1,0.1
"1489",1489,1489,"Algar50","SPP","2017-05","Algar50 2017-05",0,1,0,0,2,0,0,2017,5,31,0,0
"1490",1490,1490,"Algar50","SPP","2017-06","Algar50 2017-06",0,2,0,0,0,0,0,2017,6,30,0,0
"1491",1491,1491,"Algar50","SPP","2017-07","Algar50 2017-07",0,0,0,0,0,0,0,2017,7,31,0,0
"1492",1492,1492,"Algar50","SPP","2017-08","Algar50 2017-08",0,0,0,0,1,0,0,2017,8,31,0,0
"1493",1493,1493,"Algar50","SPP","2017-09","Algar50 2017-09",0,0,0,0,0,0,0,2017,9,30,0,0
"1494",1494,1494,"Algar50","SPP","2017-10","Algar50 2017-10",0,0,0,0,0,0,0,2017,10,31,8,0.258064516129032
"1495",1495,1495,"Algar50","SPP","2017-11","Algar50 2017-11",0,0,0,0,0,0,0,2017,11,30,30,1
"1496",1496,1496,"Algar50","SPP","2017-12","Algar50 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1497",1497,1497,"Algar50","SPP","2018-01","Algar50 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"1498",1498,1498,"Algar50","SPP","2018-02","Algar50 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"1499",1499,1499,"Algar50","SPP","2018-03","Algar50 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"1500",1500,1500,"Algar50","SPP","2018-04","Algar50 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"1501",1501,1501,"Algar51","SPP","2015-11","Algar51 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1502",1502,1502,"Algar51","SPP","2015-12","Algar51 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1503",1503,1503,"Algar51","SPP","2016-01","Algar51 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1504",1504,1504,"Algar51","SPP","2016-02","Algar51 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1505",1505,1505,"Algar51","SPP","2016-03","Algar51 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1506",1506,1506,"Algar51","SPP","2016-04","Algar51 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1507",1507,1507,"Algar51","SPP","2016-05","Algar51 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1508",1508,1508,"Algar51","SPP","2016-06","Algar51 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1509",1509,1509,"Algar51","SPP","2016-07","Algar51 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1510",1510,1510,"Algar51","SPP","2016-08","Algar51 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1511",1511,1511,"Algar51","SPP","2016-09","Algar51 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1512",1512,1512,"Algar51","SPP","2016-10","Algar51 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1513",1513,1513,"Algar51","SPP","2016-11","Algar51 2016-11",0,0,0,0,0,0,0,2016,11,19,5,0.263157894736842
"1514",1514,1514,"Algar51","SPP","2016-12","Algar51 2016-12",0,0,0,0,0,0,0,2016,12,31,31,1
"1515",1515,1515,"Algar51","SPP","2017-01","Algar51 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"1516",1516,1516,"Algar51","SPP","2017-02","Algar51 2017-02",0,0,0,0,0,0,0,2017,2,28,28,1
"1517",1517,1517,"Algar51","SPP","2017-03","Algar51 2017-03",0,0,0,0,1,0,0,2017,3,31,27,0.870967741935484
"1518",1518,1518,"Algar51","SPP","2017-04","Algar51 2017-04",0,0,0,0,0,0,0,2017,4,22,6,0.272727272727273
"1519",1519,1519,"Algar51","SPP","2017-05","Algar51 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"1520",1520,1520,"Algar51","SPP","2017-06","Algar51 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"1521",1521,1521,"Algar51","SPP","2017-07","Algar51 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"1522",1522,1522,"Algar51","SPP","2017-08","Algar51 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"1523",1523,1523,"Algar51","SPP","2017-09","Algar51 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"1524",1524,1524,"Algar51","SPP","2017-10","Algar51 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"1525",1525,1525,"Algar51","SPP","2017-11","Algar51 2017-11",0,0,0,0,0,0,0,2017,11,22,22,1
"1526",1526,1526,"Algar51","SPP","2017-12","Algar51 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"1527",1527,1527,"Algar51","SPP","2018-01","Algar51 2018-01",0,2,0,0,0,0,0,2018,1,31,31,1
"1528",1528,1528,"Algar51","SPP","2018-02","Algar51 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"1529",1529,1529,"Algar51","SPP","2018-03","Algar51 2018-03",0,0,1,0,0,0,0,2018,3,31,31,1
"1530",1530,1530,"Algar51","SPP","2018-04","Algar51 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"1531",1531,1531,"Algar52","NatRegen","2015-11","Algar52 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1532",1532,1532,"Algar52","NatRegen","2015-12","Algar52 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1533",1533,1533,"Algar52","NatRegen","2016-01","Algar52 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1534",1534,1534,"Algar52","NatRegen","2016-02","Algar52 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1535",1535,1535,"Algar52","NatRegen","2016-03","Algar52 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1536",1536,1536,"Algar52","NatRegen","2016-04","Algar52 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1537",1537,1537,"Algar52","NatRegen","2016-05","Algar52 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1538",1538,1538,"Algar52","NatRegen","2016-06","Algar52 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"1539",1539,1539,"Algar52","NatRegen","2016-07","Algar52 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1540",1540,1540,"Algar52","NatRegen","2016-08","Algar52 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
